-1.613356e+00	7.024367e-01	-5.014464e-01	3.259797e-02
-1.619731e+00	7.012276e-01	-5.016818e-01	2.970750e-02
-1.621426e+00	7.054520e-01	-5.004242e-01	4.245178e-02
-1.641206e+00	6.953256e-01	-5.058670e-01	5.674272e-02
-1.618454e+00	7.150329e-01	-5.073108e-01	2.592695e-02
-1.604534e+00	6.917431e-01	-5.046499e-01	2.655259e-02
-1.609073e+00	6.553924e-01	-5.014116e-01	5.349583e-02
-1.554568e+00	6.967836e-01	-4.947743e-01	1.744858e-02
-1.615143e+00	6.860536e-01	-5.033784e-01	1.623503e-02
-1.598925e+00	6.782917e-01	-5.008279e-01	1.874878e-02
-1.549586e+00	7.305559e-01	-4.910469e-01	2.008012e-02
-1.250941e+00	3.695397e-01	-5.189325e-01	3.414854e-02
-1.387283e+00	-7.309680e-03	-5.384775e-01	3.210995e-02
-1.334067e+00	2.738871e-01	-4.650141e-01	5.250117e-02
-1.553930e+00	5.112748e-01	-5.183265e-01	4.839879e-02
-1.564371e+00	6.759232e-01	-5.001452e-01	2.554054e-02
-1.584376e+00	7.010558e-01	-4.995039e-01	1.833117e-02
-1.566479e+00	8.218452e-01	-4.841251e-01	1.779966e-02
-1.596153e+00	7.097548e-01	-4.979980e-01	2.578664e-02
-1.580729e+00	6.840271e-01	-5.008125e-01	4.819037e-02
-1.588917e+00	7.068872e-01	-4.990294e-01	6.292054e-02
-1.582173e+00	6.904823e-01	-4.942411e-01	4.328677e-02
-1.553787e+00	7.198591e-01	-4.961641e-01	3.570918e-02
-1.566736e+00	7.266795e-01	-4.923061e-01	2.722609e-02
-1.597192e+00	7.185979e-01	-4.975621e-01	1.904010e-02
-1.243304e+00	2.894789e-01	-4.519948e-01	3.099535e-02
-1.022638e+00	-6.188263e-01	-5.153037e-01	6.541673e-02
-1.577609e+00	6.792284e-01	-4.960245e-01	3.162572e-02
-1.309417e+00	1.706423e-01	-4.708018e-01	4.229236e-02
-1.179319e+00	2.069921e-01	-4.453121e-01	4.816665e-02
-1.586541e+00	7.070942e-01	-4.986461e-01	1.909125e-02
-1.618235e+00	7.044501e-01	-5.003412e-01	1.949905e-02
-1.588377e+00	4.960801e-01	-5.178526e-01	1.924097e-02
-1.552671e+00	6.391917e-01	-5.035306e-01	2.985291e-02
-1.571859e+00	7.042585e-01	-4.933514e-01	1.820700e-02
-1.602046e+00	7.020649e-01	-5.010504e-01	2.188279e-02
-1.631145e+00	7.109882e-01	-4.996298e-01	2.372290e-02
-1.574282e+00	6.980622e-01	-4.995662e-01	3.109512e-02
-1.609794e+00	7.024009e-01	-5.108678e-01	7.757798e-02
-1.555436e+00	7.009941e-01	-4.910491e-01	5.262839e-02
-1.575826e+00	6.972408e-01	-4.941516e-01	5.340576e-02
-1.547716e+00	6.616487e-01	-4.934316e-01	6.213900e-02
-1.274116e+00	1.811423e-01	-4.589710e-01	3.742280e-02
-1.320398e+00	1.440267e-01	-4.920636e-01	4.311409e-02
-1.529985e+00	6.599256e-01	-4.948610e-01	3.441248e-02
-1.623043e+00	6.638745e-01	-5.037300e-01	1.827648e-02
-1.534387e+00	6.883205e-01	-4.939826e-01	1.853450e-02
-1.558110e+00	5.733549e-01	-5.077518e-01	1.959796e-02
-1.574566e+00	6.864183e-01	-4.974429e-01	4.333779e-02
-1.576395e+00	6.723341e-01	-4.996336e-01	2.997364e-02
-1.592801e+00	6.867848e-01	-4.993573e-01	2.707744e-02
-1.580336e+00	6.391536e-01	-5.006994e-01	2.181770e-02
-1.623844e+00	6.791380e-01	-5.072309e-01	3.985439e-02
-1.549369e+00	5.815497e-01	-5.185507e-01	2.920415e-01
-1.596065e+00	6.904992e-01	-5.065443e-01	5.070994e-02
-1.553980e+00	7.683020e-01	-4.831889e-01	4.071517e-02
-1.622103e+00	6.723344e-01	-5.095670e-01	5.239741e-02
-1.549504e+00	6.900046e-01	-4.817284e-01	3.057330e-02
-1.593342e+00	6.738209e-01	-4.990473e-01	2.554788e-02
-1.474205e+00	6.390349e-01	-4.695982e-01	4.867868e-02
